category,name,type,file_path,identifier,description
Service: backtest,_synthetic_ar1_trend,function,server/services/backtest.py,_synthetic_ar1_trend,"A deterministic, *learnable* AR(1)-in-returns price series with drift."
Service: backtest,five_minute_test,function,server/services/backtest.py,five_minute_test,"Load a REAL ~5-minute crypto series, train, and backtest 1-step (=5 min)."
Service: batch_loader,_all_topics,function,server/services/batch_loader.py,_all_topics,
Service: batch_loader,_done_titles,function,server/services/batch_loader.py,_done_titles,
Service: batch_loader,enrich_one,function,server/services/batch_loader.py,enrich_one,"Topic enrichment routed through the gated control plane (llm_gate): Tier 2 (base/8B) by policy,"
Service: batch_loader,run_forever,function,server/services/batch_loader.py,run_forever,
Service: batch_loader,completion,function,server/services/batch_loader.py,completion,Re-runnable completion snapshot (for the metrics view).
Service: brain_autopilot,_counts,function,server/services/brain_autopilot.py,_counts,"(notes, links) currently in the vault — the honest neuron/synapse totals."
Service: brain_autopilot,scan,function,server/services/brain_autopilot.py,scan,Report the vault's current knowledge gaps without changing anything.
Service: brain_autopilot,_resolve_danglers,function,server/services/brain_autopilot.py,_resolve_danglers,Create concept stubs for referenced-but-missing titles. Returns # closed.
Service: brain_autopilot,_connect_orphans,function,server/services/brain_autopilot.py,_connect_orphans,Apply high-confidence heal-orphan suggestions as real links. Returns # linked.
Service: brain_autopilot,_promote_themes,function,server/services/brain_autopilot.py,_promote_themes,Promote frequent un-named terms into real concept notes. Returns # promoted.
Service: brain_autopilot,run_pass,function,server/services/brain_autopilot.py,run_pass,One improvement pass. Returns the real before/after deltas.
Service: brain_autopilot,run,function,server/services/brain_autopilot.py,run,Run improvement passes until the brain stops improving (convergence) or
Service: brain_backend,_env_backend,function,server/services/brain_backend.py,_env_backend,The requested backend from the environment (lower-cased). Default is now
Service: brain_backend,slug,function,server/services/brain_backend.py,slug,"A url-ish slug: lowercase, non-alphanumerics collapsed to single hyphens,"
Service: brain_backend,postgres_available,function,server/services/brain_backend.py,postgres_available,True iff brain_pg was importable AND its server is reachable. Never raises.
Service: brain_backend,sqlite_available,function,server/services/brain_backend.py,sqlite_available,True iff the sqlite store is importable (it always is here). Never raises.
Service: brain_backend,active_backend,function,server/services/brain_backend.py,active_backend,Resolve the live backend: 'postgres' only when explicitly requested AND
Service: brain_backend,put_note,function,server/services/brain_backend.py,put_note,Create/update a note in the active backend. Returns a note dict (sqlite) or
Service: brain_backend,get,function,server/services/brain_backend.py,get,"Fetch a note (by id or title) from the active backend, falling back to"
Service: brain_backend,count,function,server/services/brain_backend.py,count,Note count from the active backend. 0 on any error. Never raises.
Service: brain_backend,info,function,server/services/brain_backend.py,info,Diagnostics: the active backend and which stores are available. Never raises.
Service: brain_crm,_db_path,function,server/services/brain_crm.py,_db_path,Resolve the DB path at call-time so tests can set ``BRAIN_CRM_DB`` before
Service: brain_crm,_now_ms,function,server/services/brain_crm.py,_now_ms,
Service: brain_crm,_norm_name,function,server/services/brain_crm.py,_norm_name,
Service: brain_crm,_key,function,server/services/brain_crm.py,_key,
Service: brain_crm,_connect,function,server/services/brain_crm.py,_connect,
Service: brain_crm,init_db,function,server/services/brain_crm.py,init_db,Create tables/indexes if absent. Idempotent. Never raises.
Service: brain_crm,_confidence_for,function,server/services/brain_crm.py,_confidence_for,"A transparent, heuristic confidence for one observation."
Service: brain_crm,_obs_id,function,server/services/brain_crm.py,_obs_id,Deterministic observation id so re-recording the exact same observation
Service: brain_crm,mention,function,server/services/brain_crm.py,mention,Record an observation about ``person`` and (idempotently) bump their
Service: brain_crm,_tier,function,server/services/brain_crm.py,_tier,
Service: brain_crm,_infer_role,function,server/services/brain_crm.py,_infer_role,Best-effort role inference from observation contexts. Returns None if no
Service: brain_crm,_citations,function,server/services/brain_crm.py,_citations,"Structured source citations for a profile — one per observation, with the"
Service: brain_crm,_read_observations,function,server/services/brain_crm.py,_read_observations,
Service: brain_crm,_mirror_person_note,function,server/services/brain_crm.py,_mirror_person_note,Upsert a ``kind=entity`` person note into the vault. Returns the note id or
Service: brain_crm,_assemble_body,function,server/services/brain_crm.py,_assemble_body,"Render the tiered, citation-tagged markdown profile body. Deeper tiers add"
Service: brain_crm,profile,function,server/services/brain_crm.py,profile,"Assemble a tiered, source-cited profile for ``person`` from their recorded"
Service: brain_crm,people,function,server/services/brain_crm.py,people,"The roster: ``[{person, tier, mention_count}, ...]`` ordered by mention"
Service: brain_enrich,network_ok,function,server/services/brain_enrich.py,network_ok,Cheap reachability probe via the primary connector.
Service: brain_enrich,sources_catalog,function,server/services/brain_enrich.py,sources_catalog,
Service: brain_enrich,sources_probe,function,server/services/brain_enrich.py,sources_probe,
Service: brain_enrich,_is_concept_like,function,server/services/brain_enrich.py,_is_concept_like,
Service: brain_enrich,_gap_terms,function,server/services/brain_enrich.py,_gap_terms,Real gap terms to enrich: missing-titles + low-confidence note titles.
Service: brain_enrich,_write_enriched,function,server/services/brain_enrich.py,_write_enriched,
Service: brain_enrich,enrich,function,server/services/brain_enrich.py,enrich,Fetch external knowledge for real gaps (or explicit ``terms``) across the
Service: brain_health,_stale_days,function,server/services/brain_health.py,_stale_days,
Service: brain_health,_now_ms,function,server/services/brain_health.py,_now_ms,
Service: brain_health,_all_notes,function,server/services/brain_health.py,_all_notes,
Service: brain_health,_wikilinks,function,server/services/brain_health.py,_wikilinks,
Service: brain_health,_title_index,function,server/services/brain_health.py,_title_index,
Service: brain_health,_links_out,function,server/services/brain_health.py,_links_out,"Outgoing wikilink titles for a note — prefer the store's resolved links,"
Service: brain_health,_has_backlinks,function,server/services/brain_health.py,_has_backlinks,
Service: brain_health,_contradiction_lines,function,server/services/brain_health.py,_contradiction_lines,Find pairs of lines in one body that make opposed claims about (heuristically)
Service: brain_health,health,function,server/services/brain_health.py,health,Run the full vault-health scan over every note. Returns
Service: brain_health,heal_orphans,function,server/services/brain_health.py,heal_orphans,"For each orphan note, SUGGEST up to ``k`` likely links via semantic search"
Service: brain_migrate,available,function,server/services/brain_migrate.py,available,True if psycopg2 is importable AND the target Postgres is reachable.
Service: brain_migrate,_connect_pg,function,server/services/brain_migrate.py,_connect_pg,
Service: brain_migrate,_safe_schema,function,server/services/brain_migrate.py,_safe_schema,
Service: brain_migrate,_ddl,function,server/services/brain_migrate.py,_ddl,
Service: brain_migrate,_sqlite_columns,function,server/services/brain_migrate.py,_sqlite_columns,
Service: brain_migrate,_norm_frontmatter,function,server/services/brain_migrate.py,_norm_frontmatter,Normalize a SQLite frontmatter value into a JSON text suitable for jsonb.
Service: brain_migrate,_num,function,server/services/brain_migrate.py,_num,
Service: brain_migrate,_int,function,server/services/brain_migrate.py,_int,
Service: brain_migrate,_read_notes,function,server/services/brain_migrate.py,_read_notes,Read notes mapped to PG column order:
Service: brain_migrate,_read_links,function,server/services/brain_migrate.py,_read_links,"Read links mapped to PG column order (src, dst, kind)."
Service: brain_migrate,migrate,function,server/services/brain_migrate.py,migrate,Bulk-copy notes + links from the SQLite brain into Postgres.
Service: brain_pg,_connect,function,server/services/brain_pg.py,_connect,"Open an autocommit connection, or return None on any failure."
Service: brain_pg,available,function,server/services/brain_pg.py,available,True iff the psycopg2 driver is present and the server is reachable.
Service: brain_pg,init_db,function,server/services/brain_pg.py,init_db,Create the schema + tables (idempotent). False if Postgres unreachable.
Service: brain_pg,upsert_note,function,server/services/brain_pg.py,upsert_note,"Insert or update a note. Returns the note id, or None on failure."
Service: brain_pg,get_note,function,server/services/brain_pg.py,get_note,"Fetch a note by exact id, falling back to exact title. None if absent."
Service: brain_pg,list_notes,function,server/services/brain_pg.py,list_notes,"List notes (optionally filtered by kind), newest first. [] on failure."
Service: brain_pg,count_notes,function,server/services/brain_pg.py,count_notes,Total number of notes. 0 on failure.
Service: brain_pg,add_link,function,server/services/brain_pg.py,add_link,Add a directed note link (idempotent). False on failure.
Service: brain_pg,count_links,function,server/services/brain_pg.py,count_links,Total number of note links. 0 on failure.
Service: brain_planner,observe,function,server/services/brain_planner.py,observe,Read the real current world-state the planner reasons over.
Service: brain_planner,_goal_unmet,function,server/services/brain_planner.py,_goal_unmet,Which goal dimensions are still violated (state[k] > goal[k]).
Service: brain_planner,_addressable,function,server/services/brain_planner.py,_addressable,Relax the goal to only the unmet dimensions some currently-applicable
Service: brain_planner,Action,class,server/services/brain_planner.py,Action,
Service: brain_planner,_with,function,server/services/brain_planner.py,_with,
Service: brain_planner,_actions,function,server/services/brain_planner.py,_actions,"The action repertoire, each bound to a REAL autopilot capability."
Service: brain_planner,_key,function,server/services/brain_planner.py,_key,
Service: brain_planner,_heuristic,function,server/services/brain_planner.py,_heuristic,
Service: brain_planner,plan,function,server/services/brain_planner.py,plan,"A* over symbolic world-states → ordered list of action names, or None if"
Service: brain_planner,run,function,server/services/brain_planner.py,run,"Plan → execute → re-observe → replan until the goal holds, no action"
Service: brain_planner,preview,function,server/services/brain_planner.py,preview,Compute the plan WITHOUT executing — dry-run for the UI / governance.
Service: brain_research,_db_path,function,server/services/brain_research.py,_db_path,Resolve the raw-record DB path at call-time so tests can set the env var.
Service: brain_research,_now_ms,function,server/services/brain_research.py,_now_ms,
Service: brain_research,_http_get,function,server/services/brain_research.py,_http_get,"GET a URL via stdlib urllib, returning raw bytes or ``None`` on any failure"
Service: brain_research,_get_json,function,server/services/brain_research.py,_get_json,"Fetch + parse JSON, or ``None`` on any failure. Never raises / fabricates."
Service: brain_research,_quote,function,server/services/brain_research.py,_quote,
Service: brain_research,_qs,function,server/services/brain_research.py,_qs,
Service: brain_research,_strip_tags,function,server/services/brain_research.py,_strip_tags,Strip HTML/XML tags and collapse whitespace into plain text. Never raises.
Service: brain_research,_summarize,function,server/services/brain_research.py,_summarize,"First-N-sentences extractive summary (stdlib, deterministic). No model."
Service: brain_research,_looks_like_url,function,server/services/brain_research.py,_looks_like_url,
Service: brain_research,_src_wikipedia,function,server/services/brain_research.py,_src_wikipedia,
Service: brain_research,_src_hackernews,function,server/services/brain_research.py,_src_hackernews,
Service: brain_research,_src_arxiv,function,server/services/brain_research.py,_src_arxiv,
Service: brain_research,_src_crossref,function,server/services/brain_research.py,_src_crossref,
Service: brain_research,_src_duckduckgo,function,server/services/brain_research.py,_src_duckduckgo,
Service: brain_research,research,function,server/services/brain_research.py,research,Query the key-less public sources for ``topic`` and aggregate an honest
Service: brain_research,_connect,function,server/services/brain_research.py,_connect,
Service: brain_research,init_db,function,server/services/brain_research.py,init_db,Create the immutable raw-record table if absent. Idempotent; never raises.
Service: brain_research,_save_raw,function,server/services/brain_research.py,_save_raw,Persist an *immutable* raw record (never updated; a fresh id each time) and
Service: brain_research,get_raw,function,server/services/brain_research.py,get_raw,Fetch one immutable raw record by id (for provenance). None on miss/error.
Service: brain_research,ingest,function,server/services/brain_research.py,ingest,Ingest ``source`` (a URL or inline text) into the vault under the TWO-OUTPUT
Service: brain_research,_claim_lines,function,server/services/brain_research.py,_claim_lines,"Extract candidate *claim* lines from a markdown body: non-empty,"
Service: brain_research,_normalize,function,server/services/brain_research.py,_normalize,
Service: brain_research,reconcile,function,server/services/brain_research.py,reconcile,Reconcile a note's current claims against the latest ingested information and
Service: brain_research,_retrieve_notes,function,server/services/brain_research.py,_retrieve_notes,Retrieve indexed brain notes relevant to ``topic`` via rag/embeddings.
Service: brain_research,synthesize,function,server/services/brain_research.py,synthesize,Synthesize a cross-note pattern note for ``topic``.
Service: brain_sources,_get,function,server/services/brain_sources.py,_get,
Service: brain_sources,_json,function,server/services/brain_sources.py,_json,
Service: brain_sources,_q,function,server/services/brain_sources.py,_q,
Service: brain_sources,_strip_html,function,server/services/brain_sources.py,_strip_html,
Service: brain_sources,_cap,function,server/services/brain_sources.py,_cap,
Service: brain_sources,_item,function,server/services/brain_sources.py,_item,
Service: brain_sources,fetch_wikipedia,function,server/services/brain_sources.py,fetch_wikipedia,
Service: brain_sources,fetch_wikidata,function,server/services/brain_sources.py,fetch_wikidata,
Service: brain_sources,fetch_dbpedia,function,server/services/brain_sources.py,fetch_dbpedia,
Service: brain_sources,fetch_dictionary,function,server/services/brain_sources.py,fetch_dictionary,
Service: brain_sources,fetch_restcountries,function,server/services/brain_sources.py,fetch_restcountries,
Service: brain_sources,fetch_openlibrary,function,server/services/brain_sources.py,fetch_openlibrary,
Service: brain_sources,fetch_arxiv,function,server/services/brain_sources.py,fetch_arxiv,
Service: brain_sources,fetch_pubmed,function,server/services/brain_sources.py,fetch_pubmed,
Service: brain_sources,fetch_worldbank,function,server/services/brain_sources.py,fetch_worldbank,
Service: brain_sources,Source,class,server/services/brain_sources.py,Source,
Service: brain_sources,catalog,function,server/services/brain_sources.py,catalog,Registered connectors (for UI / governance).
Service: brain_sources,probe,function,server/services/brain_sources.py,probe,Live reachability per source using a cheap real query.
Service: brain_sources,fetch_all,function,server/services/brain_sources.py,fetch_all,"Every source that resolves ``term``, in priority order (corroboration)."
Service: brain_sources,fetch_best,function,server/services/brain_sources.py,fetch_best,"Choose the primary record (authoritative concept source, highest priority)"
Service: brain_think,_retrieve,function,server/services/brain_think.py,_retrieve,
Service: brain_think,_label,function,server/services/brain_think.py,_label,
Service: brain_think,_snippet,function,server/services/brain_think.py,_snippet,
Service: brain_think,challenge,function,server/services/brain_think.py,challenge,"Red-team an ``idea``: retrieve relevant notes, keep those that caution or"
Service: brain_think,_first_caution_sentence,function,server/services/brain_think.py,_first_caution_sentence,
Service: brain_think,panel,function,server/services/brain_think.py,panel,"Convene a ""panel"": surface up to ``n`` distinct relevant notes as"
Service: brain_think,connect,function,server/services/brain_think.py,connect,Find a bridge between concepts ``a`` and ``b``.
Service: brain_think,_note_id_for,function,server/services/brain_think.py,_note_id_for,
Service: brain_think,_shared_neighbours,function,server/services/brain_think.py,_shared_neighbours,
Service: brain_think,_semantic_bridge,function,server/services/brain_think.py,_semantic_bridge,
Service: brain_think,emerge,function,server/services/brain_think.py,emerge,Surface emergent THEMES: frequently-used terms across recent note bodies
Service: capability_registry,Capability,class,server/services/capability_registry.py,Capability,
Service: capability_registry,_clean,function,server/services/capability_registry.py,_clean,
Service: capability_registry,_canon_app,function,server/services/capability_registry.py,_canon_app,
Service: capability_registry,_canon_nav,function,server/services/capability_registry.py,_canon_nav,
Service: capability_registry,_canon_media,function,server/services/capability_registry.py,_canon_media,
Service: capability_registry,_canon_build,function,server/services/capability_registry.py,_canon_build,
Service: capability_registry,_canon_review,function,server/services/capability_registry.py,_canon_review,
Service: capability_registry,_canon_control,function,server/services/capability_registry.py,_canon_control,
Service: capability_registry,_canon_call,function,server/services/capability_registry.py,_canon_call,
Service: capability_registry,all,function,server/services/capability_registry.py,all,
Service: capability_registry,get,function,server/services/capability_registry.py,get,
Service: capability_registry,for_surface,function,server/services/capability_registry.py,for_surface,
Service: capability_registry,match,function,server/services/capability_registry.py,match,"Deterministic Tier-1 classification. Returns (capability, params, confidence) for the first"
Service: capability_registry,build_directive,function,server/services/capability_registry.py,build_directive,Interpolate a capability's UI directive template with resolved params. None if no UI binding.
Service: capability_registry,render_reply,function,server/services/capability_registry.py,render_reply,"Fill the spoken reply template, with friendly word-forms for the enum-ish params."
Service: capability_registry,agent_tool_specs,function,server/services/capability_registry.py,agent_tool_specs,"Project the registry into agent-tool specs (id/name/description/input_schema), so the swarm can"
Service: care_signal,_now,function,server/services/care_signal.py,_now,
Service: care_signal,_room,function,server/services/care_signal.py,_room,
Service: care_signal,_prune,function,server/services/care_signal.py,_prune,
Service: care_signal,post,function,server/services/care_signal.py,post,Queue a signalling/control message addressed to the other role.
Service: care_signal,poll,function,server/services/care_signal.py,poll,"Return messages addressed to `role` with seq>since, plus whether the peer is online."
Service: care_signal,rooms,function,server/services/care_signal.py,rooms,Live room summary for the dashboard (who's present where).
Service: cases,_db_path,function,server/services/cases.py,_db_path,
Service: cases,_now_ms,function,server/services/cases.py,_now_ms,
Service: cases,_connect,function,server/services/cases.py,_connect,
Service: cases,init_db,function,server/services/cases.py,init_db,Create the case table if absent. Idempotent. Never raises.
Service: cases,_case_to_dict,function,server/services/cases.py,_case_to_dict,
Service: cases,_load_raw,function,server/services/cases.py,_load_raw,
Service: cases,create_case,function,server/services/cases.py,create_case,Create a new investigation case. Returns the new case id or ``None``.
Service: cases,list_cases,function,server/services/cases.py,list_cases,"List cases (newest first), optionally filtered by ``status``."
Service: cases,get_case,function,server/services/cases.py,get_case,"Fetch a single case (with parsed notes + entity_ids), or ``None``."
Service: cases,add_note,function,server/services/cases.py,add_note,"Append a note to a case's note log. Returns the updated case, or ``None``"
Service: cases,attach_entity,function,server/services/cases.py,attach_entity,"Attach an entity id to a case (deduped). Returns the updated case, or"
Service: cases,set_status,function,server/services/cases.py,set_status,Set a case's status (e.g. 'open' | 'investigating' | 'closed'). Returns
Service: chat_predict,_detect_target,function,server/services/chat_predict.py,_detect_target,Best-effort extraction of a forecast target (a crypto ticker/asset).
Service: chat_predict,_detect_horizon,function,server/services/chat_predict.py,_detect_horizon,"Return ``(label, horizon_hours)`` parsed from the message, or (None, None)."
Service: chat_predict,_local_horizon_hours,function,server/services/chat_predict.py,_local_horizon_hours,
Service: chat_predict,_label,function,server/services/chat_predict.py,_label,
Service: chat_predict,detect_prediction_intent,function,server/services/chat_predict.py,detect_prediction_intent,Heuristic: is this chat message asking for a forecast?
Service: chat_predict,_fmt_value,function,server/services/chat_predict.py,_fmt_value,
Service: chat_predict,_compose_answer,function,server/services/chat_predict.py,_compose_answer,"Compose a terse, grounded NL answer from a prediction-engine result."
Service: chat_predict,answer_with_prediction,function,server/services/chat_predict.py,answer_with_prediction,"If ``message`` is a forecast request, run the prediction engine and format"
Service: chat_predict,route,function,server/services/chat_predict.py,route,Lightweight router: classify a chat message as ``prediction`` or ``other``
Service: climate_relay,_now,function,server/services/climate_relay.py,_now,
Service: climate_relay,_prune,function,server/services/climate_relay.py,_prune,"Drop commands the bridge never collected, and cap the done-log."
Service: climate_relay,enqueue,function,server/services/climate_relay.py,enqueue,"Queue a normalised command for the home bridge. Returns {ok, id, connected}."
Service: climate_relay,poll,function,server/services/climate_relay.py,poll,Bridge pulls (and dequeues) pending commands. Marks the bridge alive.
Service: climate_relay,report,function,server/services/climate_relay.py,report,Bridge pushes latest full state (+ optional per-command results).
Service: climate_relay,_bridge_alive,function,server/services/climate_relay.py,_bridge_alive,The bridge is considered connected if it polled OR reported within the freshness window.
Service: climate_relay,state,function,server/services/climate_relay.py,state,Voice/chat reads the cached last-known state. `connected` reflects bridge liveness AND data
Service: climate_relay,_zones,function,server/services/climate_relay.py,_zones,
Service: climate_relay,find_zone,function,server/services/climate_relay.py,find_zone,"Resolve a spoken zone reference to a known zone dict. Accepts a number, an exact-ish name,"
Service: climate_relay,warm_zone,function,server/services/climate_relay.py,warm_zone,"Best guess at the mother's zone for ""I am cold"": prefer a zone whose name hints at her room;"
Service: climate_relay,clamp_c,function,server/services/climate_relay.py,clamp_c,
Service: climate_relay,parse_intent,function,server/services/climate_relay.py,parse_intent,Map a spoken/typed phrase to a climate command + a JARVIS-style spoken confirmation.
Service: collab,_db_path,function,server/services/collab.py,_db_path,Resolve the DB path at call-time so tests can set ``COLLAB_DB`` before the
Service: collab,_now_ms,function,server/services/collab.py,_now_ms,
Service: collab,_connect,function,server/services/collab.py,_connect,Open a connection (WAL where possible). Mirrors history_lake/cases.
Service: collab,init_db,function,server/services/collab.py,init_db,Create the note table/indexes if absent. Idempotent. Never raises.
Service: collab,_ontology_ids,function,server/services/collab.py,_ontology_ids,Best-effort set of known ontology object ids (for linking @mentions).
Service: collab,parse_mentions,function,server/services/collab.py,parse_mentions,Parse ``@entity`` tokens from a note body.
Service: collab,mentions,function,server/services/collab.py,mentions,Alias for :func:`parse_mentions` — parse @entity ids from a note body.
Service: collab,_note_to_dict,function,server/services/collab.py,_note_to_dict,
Service: collab,_load_raw,function,server/services/collab.py,_load_raw,
Service: collab,add_note,function,server/services/collab.py,add_note,"Attach a note/comment to a resource ``(resource_type, resource_id)``."
Service: collab,list_notes,function,server/services/collab.py,list_notes,"List notes for a resource (oldest-first, thread order). Soft-deleted notes"
Service: collab,get_note,function,server/services/collab.py,get_note,Fetch a single note by id (or ``None``).
Service: collab,edit_note,function,server/services/collab.py,edit_note,"Edit a note's body (re-parsing @mentions, stamping ``edited_ts``). Returns"
Service: collab,delete_note,function,server/services/collab.py,delete_note,"Soft-delete a note (sets ``deleted=1``, stamps ``edited_ts``). Returns True"
Service: collab,_note_activity,function,server/services/collab.py,_note_activity,Recent (non-deleted) notes as activity items (newest-first).
Service: collab,_audit_activity,function,server/services/collab.py,_audit_activity,Best-effort recent audit-log entries as activity items. Never raises and
Service: collab,activity,function,server/services/collab.py,activity,"Unified activity feed: notes + (best-effort) audit-log entries, merged and"
Service: connectors,_db_path,function,server/services/connectors.py,_db_path,Resolve the DB path at call-time so tests can set ``CONNECTORS_DB``.
Service: connectors,_now_ms,function,server/services/connectors.py,_now_ms,
Service: connectors,_connect,function,server/services/connectors.py,_connect,Open a connection with WAL where possible. Mirrors history_lake/datasets.
Service: connectors,init_db,function,server/services/connectors.py,init_db,Create all tables/indexes if absent. Idempotent; never raises.
Service: connectors,_dumps,function,server/services/connectors.py,_dumps,
Service: connectors,_loads,function,server/services/connectors.py,_loads,
Service: connectors,_row_to_connector,function,server/services/connectors.py,_row_to_connector,
Service: connectors,_http_get,function,server/services/connectors.py,_http_get,"GET a URL via stdlib urllib, returning raw bytes or ``None`` on any failure"
Service: connectors,_dig,function,server/services/connectors.py,_dig,"Walk a dotted ``path`` (e.g. ``""data.items""``) into a parsed JSON object."
Service: connectors,_as_rows,function,server/services/connectors.py,_as_rows,Coerce an extracted JSON node into a list of flat dict rows. A list yields
Service: connectors,_normalize_rest_json,function,server/services/connectors.py,_normalize_rest_json,
Service: connectors,_normalize_csv,function,server/services/connectors.py,_normalize_csv,
Service: connectors,_strip_ns,function,server/services/connectors.py,_strip_ns,Drop an XML namespace prefix from a tag (``{ns}item`` → ``item``).
Service: connectors,_normalize_rss,function,server/services/connectors.py,_normalize_rss,Parse RSS ``<item>`` or Atom ``<entry>`` elements into flat rows. Each
Service: connectors,_columns,function,server/services/connectors.py,_columns,"Stable union of keys across rows, preserving first-seen order."
Service: connectors,_fetch,function,server/services/connectors.py,_fetch,Fetch + normalise rows for ``kind``/``config``.
Service: connectors,sample,function,server/services/connectors.py,sample,Preview the first ``n`` normalised rows for a connector config WITHOUT
Service: connectors,run,function,server/services/connectors.py,run,Fetch ALL normalised rows for a connector config (no landing). ``kind`` may
Service: connectors,register_connector,function,server/services/connectors.py,register_connector,Register (or update) a typed connector. ``name`` is the unique key; a
Service: connectors,list_connectors,function,server/services/connectors.py,list_connectors,List registered connectors (most recently created first). Never raises.
Service: connectors,get_connector,function,server/services/connectors.py,get_connector,Fetch one connector by id (or by name as a fallback). None if absent.
Service: connectors,delete_connector,function,server/services/connectors.py,delete_connector,Delete a connector (and its run history) by id or name. Returns
Service: connectors,preview,function,server/services/connectors.py,preview,Sample-preview WITHOUT landing (P1 #12).
Service: connectors,_record_run,function,server/services/connectors.py,_record_run,Insert one connector_run audit row. Returns the run id (or '' on error).
Service: connectors,list_runs,function,server/services/connectors.py,list_runs,Audit history for a connector (most recent first). Accepts a connector id
Service: connectors,_land_dataset,function,server/services/connectors.py,_land_dataset,Register/update a dataset for the landed rows and wire provenance via
Service: connectors,run_connector,function,server/services/connectors.py,run_connector,"Run a registered connector: fetch all rows, optionally land them into a"
Service: connectors,backfill,function,server/services/connectors.py,backfill,"Re-run a connector for a historical ``[since, until]`` window (replay, #10)."
Service: cop_fusion,_now_ms,function,server/services/cop_fusion.py,_now_ms,
Service: cop_fusion,_sync_token,function,server/services/cop_fusion.py,_sync_token,
Service: cop_fusion,fuse_snapshot,function,server/services/cop_fusion.py,fuse_snapshot,Return a fused COP snapshot: map entities + graph nodes + timeline + metrics.
Service: cop_fusion,cross_highlight,function,server/services/cop_fusion.py,cross_highlight,"Given a selected object, find related entities in geo, graph and temporal."
Service: cop_fusion,incremental_sync,function,server/services/cop_fusion.py,incremental_sync,Return changes since the last sync token.
Service: cop_fusion,_layer_state,function,server/services/cop_fusion.py,_layer_state,
Service: cop_fusion,toggle_layer,function,server/services/cop_fusion.py,toggle_layer,Toggle visibility for a layer in the given session.
Service: cop_fusion,list_layers,function,server/services/cop_fusion.py,list_layers,Return all layers annotated with current visibility state.
Service: cop_fusion,get_selection,function,server/services/cop_fusion.py,get_selection,Get the current selection for a session.
Service: cop_fusion,set_selection,function,server/services/cop_fusion.py,set_selection,Set the selection for a session and return cross-highlight context.
Service: corpus,_predicate_counts,function,server/services/corpus.py,_predicate_counts,Honest fact tallies derived from the ontology + corpus tables.
Service: corpus,get_corpus,function,server/services/corpus.py,get_corpus,
Service: correlator,_conn,function,server/services/correlator.py,_conn,
Service: correlator,_norm,function,server/services/correlator.py,_norm,
Service: correlator,_name_of,function,server/services/correlator.py,_name_of,
Service: correlator,_ensure,function,server/services/correlator.py,_ensure,
Service: correlator,run_pass,function,server/services/correlator.py,run_pass,
Service: correlator,_tokens,function,server/services/correlator.py,_tokens,
Service: correlator,link_topics,function,server/services/correlator.py,link_topics,Connect ORPHAN Topics to related objects (Document/Concept/DomainSubject/DataSource) by shared
Service: correlator,stats,function,server/services/correlator.py,stats,
Service: correlator,run_forever,function,server/services/correlator.py,run_forever,
Service: cross_org,_db_path,function,server/services/cross_org.py,_db_path,
Service: cross_org,_now_ms,function,server/services/cross_org.py,_now_ms,
Service: cross_org,_dumps,function,server/services/cross_org.py,_dumps,
Service: cross_org,_loads,function,server/services/cross_org.py,_loads,
Service: cross_org,_connect,function,server/services/cross_org.py,_connect,
Service: cross_org,init_db,function,server/services/cross_org.py,init_db,Idempotent DDL. Never raises.
Service: cross_org,create_trust_token,function,server/services/cross_org.py,create_trust_token,Mint a bilateral trust token between two tenants.
Service: cross_org,validate_trust_token,function,server/services/cross_org.py,validate_trust_token,Verify a cross-org request token. Returns the trust record or ``None`` if
Service: cross_org,share_object,function,server/services/cross_org.py,share_object,Governed share of an object across tenant boundaries.
Service: cross_org,list_shares,function,server/services/cross_org.py,list_shares,List governed shares with optional filters.
Service: daddys_home,_pick_wit,function,server/services/daddys_home.py,_pick_wit,
Service: daddys_home,generate_greeting,function,server/services/daddys_home.py,generate_greeting,Return a structured 'Daddy's Home' greeting.
Service: dashboards,_db_path,function,server/services/dashboards.py,_db_path,
Service: dashboards,_now_ms,function,server/services/dashboards.py,_now_ms,
Service: dashboards,_dumps,function,server/services/dashboards.py,_dumps,
Service: dashboards,_loads,function,server/services/dashboards.py,_loads,
Service: dashboards,_connect,function,server/services/dashboards.py,_connect,
Service: dashboards,init_db,function,server/services/dashboards.py,init_db,Create the dashboard table/indexes if absent. Idempotent. Never raises.
Service: dashboards,_row_to_dashboard,function,server/services/dashboards.py,_row_to_dashboard,
Service: dashboards,save_dashboard,function,server/services/dashboards.py,save_dashboard,Persist a dashboard definition. ``widgets_json`` may be a python list/dict
Service: dashboards,list_dashboards,function,server/services/dashboards.py,list_dashboards,List saved dashboards (newest first).
Service: dashboards,get_dashboard,function,server/services/dashboards.py,get_dashboard,"Fetch one dashboard by id, or None."
Service: dashboards,delete_dashboard,function,server/services/dashboards.py,delete_dashboard,Delete a dashboard. Returns True if a row was removed.
Service: dashboards,_resolve_objects,function,server/services/dashboards.py,_resolve_objects,Resolve an ``objects`` widget from the ontology store.
Service: dashboards,_resolve_markets,function,server/services/dashboards.py,_resolve_markets,Resolve a ``markets`` widget from the live-intel snapshot (best effort).
Service: dashboards,_resolve_skill,function,server/services/dashboards.py,_resolve_skill,Resolve a ``skill`` widget from the History Lake skill summary.
Service: dashboards,_resolve_alerts,function,server/services/dashboards.py,_resolve_alerts,Resolve an ``alerts`` widget from the alerts service.
