url,file,category,role,era,biome,scale,footprint_w,footprint_d,height_m,lod0_m,lod1_m,lod2_m,cull_m,instancing,collision,walkable,interactable,light_emit,light_color,shadow_cast,density_weight,skinned,animated,nodes,materials,sound_ambient,sound_interact,vfx_idle,vfx_active,material_tier,placement_zone,snap_grid,rotation_rule
/models/kenney/nature-kit/bridge_center_woodRound.glb,bridge_center_woodRound.glb,bridge,filler,iron,tundra,1.01,10.6,3.8,2.0,424,1272,3180,9540,0,1,1,0,0,,1,0.0,0,0,2,4,amb_world,,,,pbr_hero,district,0,free
/models/kenney/nature-kit/flower_yellowB.glb,flower_yellowB.glb,plant,filler,bronze,mountain,1.01,1.06,0.99,1.0,42,127,318,954,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,standard,farmland,0,free
/models/kenney/nature-kit/ground_riverSide.glb,ground_riverSide.glb,floor,accent,bronze,volcanic,0.96,3.64,3.4,0.2,145,436,1092,3276,0,0,1,0,0,,0,0.0,0,0,2,4,amb_world,,,,standard,district,1,free
/models/kenney/nature-kit/ground_riverEnd.glb,ground_riverEnd.glb,floor,accent,stone,desert,1.08,3.72,3.64,0.2,148,446,1116,3348,0,0,1,0,0,,0,0.0,0,0,2,4,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/ground_pathBendBank.glb,ground_pathBendBank.glb,floor,primary,modern,forest,0.9,3.8,4.08,0.2,163,489,1224,3672,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/path_stone.glb,path_stone.glb,floor,secondary,industrial,wetland,1.07,4.48,3.68,0.2,179,537,1344,4032,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/tree_small.glb,tree_small.glb,tree,filler,classical,coast,0.97,3.06,2.61,8.0,122,367,918,2754,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_waterfallTop_rock.glb,cliff_waterfallTop_rock.glb,rock,accent,stone,tundra,0.96,1.82,1.78,2.0,72,218,546,1638,1,1,0,0,0,,1,0.8,0,0,2,5,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/stone_tallB.glb,stone_tallB.glb,rock,secondary,classical,forest,1.03,1.76,2.1,2.0,84,252,630,1890,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/ground_pathStraight.glb,ground_pathStraight.glb,floor,accent,classical,coast,1.08,4.12,3.56,0.2,164,494,1236,3708,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr_hero,district,1,free
/models/kenney/nature-kit/crop_pumpkin.glb,crop_pumpkin.glb,plant,primary,classical,coast,1.02,1.07,0.95,1.0,42,128,321,963,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/pot_large.glb,pot_large.glb,tree,filler,modern,desert,0.93,3.24,3.36,8.0,134,403,1008,3024,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/crops_dirtDoubleRowCorner.glb,crops_dirtDoubleRowCorner.glb,plant,accent,iron,mountain,0.92,0.87,1.07,1.0,42,128,321,963,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr,farmland,0,free
/models/kenney/nature-kit/canoe.glb,canoe.glb,tree,accent,medieval,wetland,1.08,3.39,2.88,8.0,135,406,1017,3051,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/nature-kit/bridge_woodRoundNarrow.glb,bridge_woodRoundNarrow.glb,bridge,primary,classical,mountain,1.06,10.1,3.56,2.0,404,1212,3030,9090,0,1,1,0,0,,1,0.0,0,0,2,4,amb_world,,,,pbr,district,0,free
/models/kenney/nature-kit/statue_obelisk.glb,statue_obelisk.glb,tower,filler,iron,volcanic,1.308,9.12,8.24,18.0,364,1094,2735,8208,0,1,1,1,1,#ffd9a0,1,0.3,0,0,2,2,amb_wind_high,sfx_door_heavy,,vfx_beacon,standard,civic,0,free
/models/kenney/nature-kit/cliff_stepsCornerInner_rock.glb,cliff_stepsCornerInner_rock.glb,stairs,accent,industrial,desert,1.04,2.97,3.24,2.0,129,388,972,2916,0,1,1,0,0,,1,0.2,0,0,2,2,amb_world,,,,standard,district,0,free
/models/kenney/nature-kit/tree_pineTallA_detailed.glb,tree_pineTallA_detailed.glb,tree,filler,future,wetland,0.93,2.64,2.64,8.0,105,316,792,2376,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/cliff_large_stone.glb,cliff_large_stone.glb,rock,accent,medieval,plains,1.0,2.1,1.76,2.0,84,252,630,1890,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/rock_smallC.glb,rock_smallC.glb,rock,primary,bronze,forest,0.98,2.26,2.18,2.0,90,271,677,2033,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/path_woodEnd.glb,path_woodEnd.glb,floor,accent,medieval,plains,1.04,4.36,3.68,0.2,174,523,1308,3924,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,standard,district,1,free
/models/kenney/nature-kit/mushroom_redTall.glb,mushroom_redTall.glb,plant,accent,classical,mountain,0.96,1.11,0.97,1.0,44,133,333,999,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/crops_bambooStageA.glb,crops_bambooStageA.glb,plant,secondary,classical,desert,0.99,1.04,0.91,1.0,41,124,312,936,1,0,1,0,0,,1,1.0,0,0,2,1,amb_world,,,,pbr,farmland,0,free
/models/kenney/nature-kit/tree_palm.glb,tree_palm.glb,tree,filler,medieval,plains,1.01,2.58,2.94,8.0,117,352,882,2646,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/nature-kit/fence_simple.glb,fence_simple.glb,wall,filler,iron,wetland,0.97,6.12,0.91,4.0,244,734,1836,5508,0,1,0,0,0,,1,0.0,0,0,2,2,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/nature-kit/tree_palmTall.glb,tree_palmTall.glb,tree,secondary,medieval,desert,0.91,2.58,3.0,8.0,120,360,900,2700,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/tree_pineSmallD.glb,tree_pineSmallD.glb,tree,filler,bronze,wetland,0.93,2.64,3.33,8.0,133,399,999,2997,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/tree_fat.glb,tree_fat.glb,tree,accent,stone,coast,1.08,3.39,3.33,8.0,135,406,1017,3051,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/tree_simple.glb,tree_simple.glb,tree,filler,iron,tundra,0.93,2.94,2.61,8.0,117,352,882,2646,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/plant_bushTriangle.glb,plant_bushTriangle.glb,tree,filler,iron,mountain,0.93,3.24,2.91,8.0,129,388,972,2916,1,1,0,0,0,,1,1.0,0,0,2,1,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/bed_floor.glb,bed_floor.glb,floor,filler,stone,tundra,1.05,3.6,3.48,0.2,144,432,1080,3240,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/tree_pineGroundA.glb,tree_pineGroundA.glb,floor,accent,classical,volcanic,0.96,4.04,3.48,0.2,161,484,1212,3636,0,0,1,0,0,,0,0.0,0,0,2,1,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/fence_simpleHigh.glb,fence_simpleHigh.glb,wall,filler,industrial,desert,1.01,5.76,1.04,4.0,230,691,1728,5184,0,1,0,0,0,,1,0.0,0,0,2,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/nature-kit/cliff_cornerLarge_rock.glb,cliff_cornerLarge_rock.glb,rock,accent,medieval,plains,1.08,1.86,2.12,2.0,84,254,636,1908,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_cornerInnerTop_rock.glb,cliff_cornerInnerTop_rock.glb,commercial,accent,bronze,tundra,1.04,9.81,9.27,7.0,392,1177,2943,8829,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,2,amb_market,sfx_coin,,,standard,market,0,free
/models/kenney/nature-kit/cliff_block_rock.glb,cliff_block_rock.glb,rock,primary,medieval,coast,0.94,1.78,2.08,2.0,83,249,624,1872,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/flower_purpleA.glb,flower_purpleA.glb,plant,accent,stone,forest,1.0,1.05,1.03,1.0,42,126,315,945,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/cliff_blockSlopeHalfWalls_rock.glb,cliff_blockSlopeHalfWalls_rock.glb,wall,secondary,classical,mountain,0.91,5.16,1.03,4.0,206,619,1548,4644,0,1,0,0,0,,1,0.0,0,0,2,2,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/nature-kit/stone_tallC.glb,stone_tallC.glb,rock,primary,future,desert,0.9,2.1,2.16,2.0,86,259,648,1944,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/stone_smallI.glb,stone_smallI.glb,rock,accent,stone,coast,0.92,1.94,1.9,2.0,77,232,582,1746,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/rock_smallI.glb,rock_smallI.glb,rock,primary,medieval,tundra,0.9,1.9,2.2,2.0,88,264,660,1980,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/stone_smallH.glb,stone_smallH.glb,rock,accent,industrial,plains,1.0,1.7,1.88,2.0,75,225,564,1692,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/stone_smallD.glb,stone_smallD.glb,rock,accent,industrial,wetland,1.0,2.1,2.28,2.0,91,273,683,2052,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/rock_largeF.glb,rock_largeF.glb,rock,primary,classical,tundra,0.9,1.7,2.06,2.0,82,247,618,1854,1,1,0,0,0,,1,0.8,0,0,2,3,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/cliff_blockCave_stone.glb,cliff_blockCave_stone.glb,rock,accent,classical,mountain,0.96,2.22,1.94,2.0,88,266,666,1998,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/cliff_topDiagonal_rock.glb,cliff_topDiagonal_rock.glb,rock,primary,bronze,coast,0.98,2.06,1.98,2.0,82,247,618,1854,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/ground_riverSideOpen.glb,ground_riverSideOpen.glb,floor,secondary,industrial,mountain,0.99,3.76,4.16,0.2,166,499,1248,3744,0,0,1,0,0,,0,0.0,0,0,2,4,amb_world,,,,pbr_hero,district,1,free
/models/kenney/nature-kit/path_stoneCircle.glb,path_stoneCircle.glb,floor,filler,medieval,plains,0.97,4.08,4.56,0.2,182,547,1367,4104,0,0,1,0,0,,0,0.0,0,0,2,2,amb_world,,,,pbr_hero,district,1,free
/models/kenney/nature-kit/stone_largeE.glb,stone_largeE.glb,rock,accent,classical,coast,1.08,2.26,1.98,2.0,90,271,677,2033,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/stump_roundDetailed.glb,stump_roundDetailed.glb,tree,secondary,iron,desert,0.95,3.3,3.03,8.0,132,396,990,2970,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/nature-kit/tent_detailedOpen.glb,tent_detailedOpen.glb,residential,accent,medieval,wetland,1.08,7.21,6.02,6.0,288,865,2163,6489,1,1,1,1,1,#ffd9a0,1,1.0,0,0,2,2,amb_village,sfx_door_wood,vfx_chimney_smoke,,pbr,district,0,free
/models/kenney/nature-kit/plant_bushLargeTriangle.glb,plant_bushLargeTriangle.glb,tree,accent,stone,plains,1.04,2.67,2.61,8.0,106,320,801,2403,1,1,0,0,0,,1,1.0,0,0,2,1,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/rock_largeE.glb,rock_largeE.glb,rock,secondary,bronze,mountain,0.95,2.2,2.1,2.0,88,264,660,1980,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/tree_detailed_fall.glb,tree_detailed_fall.glb,tree,primary,iron,coast,0.9,2.85,2.61,8.0,114,342,855,2565,1,1,0,0,0,,1,1.0,0,0,2,3,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/ground_pathRocks.glb,ground_pathRocks.glb,floor,filler,classical,desert,1.01,4.24,3.64,0.2,169,508,1272,3816,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr,district,1,free
/models/kenney/nature-kit/rock_largeC.glb,rock_largeC.glb,rock,accent,stone,plains,0.92,1.94,1.9,2.0,77,232,582,1746,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/plant_bush.glb,plant_bush.glb,tree,filler,modern,wetland,1.09,2.82,2.94,8.0,117,352,882,2646,1,1,0,0,0,,1,1.0,0,0,2,1,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_cornerInner_stone.glb,cliff_cornerInner_stone.glb,commercial,primary,industrial,volcanic,1.06,9.99,8.28,7.0,399,1198,2997,8991,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,1,amb_market,sfx_coin,,,standard,market,0,free
/models/kenney/nature-kit/stone_tallJ.glb,stone_tallJ.glb,rock,secondary,future,wetland,0.99,2.08,2.12,2.0,84,254,636,1908,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/statue_columnDamaged.glb,statue_columnDamaged.glb,monument,filler,industrial,mountain,1.526,4.7,5.1,14.0,204,612,1530,4590,0,1,0,1,1,#ffd9a0,1,0.1,0,0,2,2,amb_drone_low,sfx_chime,vfx_dust_motes,vfx_aura,pbr,district,0,free
/models/kenney/nature-kit/statue_block.glb,statue_block.glb,monument,secondary,iron,forest,1.33,5.5,5.05,14.0,220,660,1650,4950,0,1,0,1,1,#ffd9a0,1,0.1,0,0,2,2,amb_drone_low,sfx_chime,vfx_dust_motes,vfx_aura,pbr,district,0,free
/models/kenney/nature-kit/mushroom_tanTall.glb,mushroom_tanTall.glb,plant,primary,future,plains,0.94,0.99,1.02,1.0,40,122,306,918,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/ground_pathCornerSmall.glb,ground_pathCornerSmall.glb,floor,accent,modern,tundra,1.08,4.12,4.32,0.2,172,518,1296,3888,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr_hero,district,1,free
/models/kenney/nature-kit/cliff_waterfall_stone.glb,cliff_waterfall_stone.glb,rock,accent,classical,wetland,0.92,1.74,2.06,2.0,82,247,618,1854,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_cornerInnerLarge_stone.glb,cliff_cornerInnerLarge_stone.glb,commercial,secondary,industrial,mountain,0.95,8.1,9.0,7.0,360,1080,2700,8100,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,1,amb_market,sfx_coin,,,standard,market,0,free
/models/kenney/nature-kit/pot_small.glb,pot_small.glb,tree,secondary,stone,mountain,0.95,2.7,2.67,8.0,108,324,810,2430,1,1,0,0,0,,1,1.0,0,0,2,3,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_halfCorner_rock.glb,cliff_halfCorner_rock.glb,rock,filler,modern,tundra,0.97,2.04,2.12,2.0,84,254,636,1908,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/flower_purpleB.glb,flower_purpleB.glb,plant,secondary,stone,desert,0.99,1.04,1.03,1.0,41,124,312,936,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr,farmland,0,free
/models/kenney/nature-kit/cliff_stone.glb,cliff_stone.glb,rock,accent,future,forest,0.92,2.14,2.16,2.0,86,259,648,1944,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/rock_smallTopB.glb,rock_smallTopB.glb,rock,secondary,classical,tundra,0.99,2.08,1.82,2.0,83,249,624,1872,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/crops_dirtRowEnd.glb,crops_dirtRowEnd.glb,plant,primary,future,forest,0.94,0.99,1.02,1.0,40,122,306,918,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr,farmland,0,free
/models/kenney/nature-kit/stone_largeA.glb,stone_largeA.glb,rock,secondary,modern,tundra,1.07,1.84,1.96,2.0,78,235,588,1764,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/rock_tallJ.glb,rock_tallJ.glb,rock,accent,classical,mountain,0.96,1.82,2.14,2.0,85,256,642,1926,1,1,0,0,0,,1,0.8,0,0,2,3,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_stepsCorner_rock.glb,cliff_stepsCorner_rock.glb,stairs,primary,future,desert,1.06,2.73,2.82,2.0,112,338,846,2538,0,1,1,0,0,,1,0.2,0,0,2,2,amb_world,,,,pbr_hero,district,0,free
/models/kenney/nature-kit/ground_pathCross.glb,ground_pathCross.glb,floor,filler,stone,coast,1.09,4.16,4.04,0.2,166,499,1248,3744,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,pbr_hero,district,1,free
/models/kenney/nature-kit/cliff_cornerInnerLarge_rock.glb,cliff_cornerInnerLarge_rock.glb,commercial,accent,future,plains,1.08,10.17,10.26,7.0,410,1231,3078,9234,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,1,amb_market,sfx_coin,,,pbr_hero,market,0,free
/models/kenney/nature-kit/platform_beach.glb,platform_beach.glb,tree,accent,future,wetland,0.96,3.33,3.36,8.0,134,403,1008,3024,1,1,0,0,0,,1,1.0,0,0,2,1,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/campfire_bricks.glb,campfire_bricks.glb,tree,secondary,iron,plains,0.99,3.12,2.85,8.0,124,374,936,2808,1,1,0,0,0,,1,1.0,0,0,2,1,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/crops_cornStageD.glb,crops_cornStageD.glb,plant,accent,stone,plains,0.92,0.97,0.95,1.0,40,120,300,900,1,0,1,0,0,,1,1.0,0,0,6,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/cliff_blockSlopeHalfWalls_stone.glb,cliff_blockSlopeHalfWalls_stone.glb,wall,filler,stone,volcanic,1.09,6.84,1.11,4.0,273,820,2052,6156,0,1,0,0,0,,1,0.0,0,0,2,2,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/nature-kit/tree_pineTallD_detailed.glb,tree_pineTallD_detailed.glb,tree,filler,classical,plains,0.97,2.76,3.21,8.0,128,385,963,2889,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/plant_flatTall.glb,plant_flatTall.glb,plant,secondary,medieval,coast,1.07,1.12,0.96,1.0,44,134,336,1008,1,0,1,0,0,,1,1.0,0,0,2,1,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/tree_palmDetailedShort.glb,tree_palmDetailedShort.glb,tree,primary,modern,forest,0.94,2.67,2.88,8.0,115,345,864,2592,1,1,0,0,0,,1,1.0,0,0,4,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_cornerInner_rock.glb,cliff_cornerInner_rock.glb,commercial,primary,modern,mountain,0.98,8.37,9.0,7.0,360,1080,2700,8100,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,1,amb_market,sfx_coin,,,standard,market,0,free
/models/kenney/nature-kit/fence_corner.glb,fence_corner.glb,wall,accent,bronze,wetland,0.92,5.22,1.11,4.0,208,626,1566,4698,0,1,0,0,0,,1,0.0,0,0,2,2,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/nature-kit/rock_smallH.glb,rock_smallH.glb,rock,filler,future,tundra,0.93,1.76,1.76,2.0,70,211,528,1584,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_cave_rock.glb,cliff_cave_rock.glb,rock,secondary,medieval,plains,1.03,1.76,2.04,2.0,81,244,612,1836,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/tree_palmShort.glb,tree_palmShort.glb,tree,accent,stone,tundra,1.0,2.85,2.79,8.0,114,342,855,2565,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/crop_turnip.glb,crop_turnip.glb,plant,secondary,future,tundra,1.03,0.88,0.9,1.0,40,120,300,900,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr_hero,farmland,0,free
/models/kenney/nature-kit/tree_pineDefaultA.glb,tree_pineDefaultA.glb,tree,primary,iron,coast,0.9,2.55,3.21,8.0,128,385,963,2889,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/tree_fat_darkh.glb,tree_fat_darkh.glb,tree,filler,stone,desert,1.01,3.18,3.09,8.0,127,381,954,2862,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/nature-kit/tree_simple_dark.glb,tree_simple_dark.glb,tree,filler,modern,volcanic,1.01,3.18,3.3,8.0,132,396,990,2970,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/nature-kit/rock_largeA.glb,rock_largeA.glb,rock,primary,industrial,mountain,0.98,2.06,2.28,2.0,91,273,683,2052,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/stone_largeB.glb,stone_largeB.glb,rock,filler,industrial,mountain,1.05,1.8,1.96,2.0,78,235,588,1764,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/grass_large.glb,grass_large.glb,plant,secondary,medieval,tundra,1.03,1.08,0.92,1.0,43,129,324,972,1,0,1,0,0,,1,1.0,0,0,2,1,amb_world,,,,standard,farmland,0,free
/models/kenney/nature-kit/ground_riverCornerSmall.glb,ground_riverCornerSmall.glb,floor,primary,future,desert,0.9,4.2,4.32,0.2,172,518,1296,3888,0,0,1,0,0,,0,0.0,0,0,2,4,amb_world,,,,standard,district,1,free
/models/kenney/nature-kit/bridge_side_wood.glb,bridge_side_wood.glb,bridge,accent,modern,forest,0.96,10.1,4.24,2.0,404,1212,3030,9090,0,1,1,0,0,,1,0.0,0,0,2,3,amb_world,,,,standard,district,0,free
/models/kenney/nature-kit/ground_pathEnd.glb,ground_pathEnd.glb,floor,filler,classical,plains,1.01,4.24,3.64,0.2,169,508,1272,3816,0,0,1,0,0,,0,0.0,0,0,2,3,amb_world,,,,standard,district,1,free
/models/kenney/nature-kit/cliff_large_rock.glb,cliff_large_rock.glb,rock,filler,industrial,mountain,1.09,1.88,2.04,2.0,81,244,612,1836,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/cliff_top_stone.glb,cliff_top_stone.glb,rock,secondary,stone,wetland,0.95,2.2,2.18,2.0,88,264,660,1980,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/platform_stone.glb,platform_stone.glb,rock,secondary,future,tundra,0.91,2.12,2.16,2.0,86,259,648,1944,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/platform_grass.glb,platform_grass.glb,plant,secondary,medieval,plains,0.95,1.1,0.94,1.0,44,132,330,990,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr,farmland,0,free
/models/kenney/nature-kit/cliff_half_rock.glb,cliff_half_rock.glb,rock,primary,modern,wetland,1.06,2.02,2.16,2.0,86,259,648,1944,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,standard,wilderness,0,free
/models/kenney/nature-kit/tree_pineTallA.glb,tree_pineTallA.glb,tree,filler,industrial,forest,0.97,3.06,3.3,8.0,132,396,990,2970,1,1,0,0,0,,1,1.0,0,0,2,2,amb_leaves,,vfx_leaf_drift,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/ground_pathOpen.glb,ground_pathOpen.glb,floor,accent,bronze,tundra,1.08,4.12,3.88,0.2,164,494,1236,3708,0,0,1,0,0,,0,0.0,0,0,2,1,amb_world,,,,standard,district,1,free
/models/kenney/nature-kit/cliff_blockQuarter_stone.glb,cliff_blockQuarter_stone.glb,rock,filler,bronze,volcanic,1.09,2.28,2.14,2.0,91,273,683,2052,1,1,0,0,0,,1,0.8,0,0,2,2,amb_world,,,,pbr_hero,wilderness,0,free
/models/kenney/nature-kit/bridge_center_stoneRound.glb,bridge_center_stoneRound.glb,bridge,filler,medieval,plains,1.09,11.4,3.84,2.0,456,1368,3420,10260,0,1,1,0,0,,1,0.0,0,0,2,2,amb_world,,,,pbr_hero,district,0,free
/models/kenney/nature-kit/cliff_cave_stone.glb,cliff_cave_stone.glb,rock,filler,stone,desert,1.01,2.12,2.06,2.0,84,254,636,1908,1,1,0,0,0,,1,0.8,0,0,2,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/nature-kit/mushroom_red.glb,mushroom_red.glb,plant,secondary,future,forest,1.07,1.12,1.14,1.0,45,136,341,1026,1,0,1,0,0,,1,1.0,0,0,2,2,amb_world,,,,pbr,farmland,0,free
